#WaveA,#IntensityA,#WaveB,#IntensityB,#WaveB00,#IntensityB00,#WaveB01,#IntensityB01,#WaveB02,#IntensityB02,#WaveB03,#IntensityB03,#WaveB04,#IntensityB04,#WaveB05,#IntensityB05,#WaveB06,#IntensityB06,#WaveB07,#IntensityB07,#WaveB08,#IntensityB08,#WaveB09,#IntensityB09,#WaveB10,#IntensityB10,#WaveB11,#IntensityB11,#WaveB12,#IntensityB12,#WaveB13,#IntensityB13,#WaveB14,#IntensityB14,#WaveB15,#IntensityB15,#WaveB16,#IntensityB16,#WaveB17,#IntensityB17,#WaveB18,#IntensityB18,#WaveB19,#IntensityB19,#WaveB20,#IntensityB20,#WaveB21,#IntensityB21,#WaveB22,#IntensityB22,#WaveB23,#IntensityB23,#WaveB24,#IntensityB24,#WaveB25,#IntensityB25,#WaveB26,#IntensityB26,#WaveB27,#IntensityB27,#WaveB28,#IntensityB28,#WaveB29,#IntensityB29,#WaveB30,#IntensityB30,#WaveB31,#IntensityB31,#WaveB32,#IntensityB32,#WaveB33,#IntensityB33,#WaveB34,#IntensityB34
1871.5625,76.678535,1871.5625,39.434673,1871.5625,54.770382,1871.5625,70.106087,1871.5625,70.106087,1871.5625,52.579567,1871.5625,32.862228,1871.5625,50.388752,1871.5625,39.434673,1871.5625,48.197937,1871.5625,48.197937,1871.5625,72.296906,1871.5625,50.388752,1871.5625,46.007122,1871.5625,61.342827,1871.5625,59.152012,1871.5625,52.579567,1871.5625,39.434673,1871.5625,63.533642,1871.5625,46.007122,1871.5625,26.289783,1871.5625,41.625492,1871.5625,39.434673,1871.5625,43.816307,1871.5625,35.053043,1871.5625,89.823425,1871.5625,54.770382,1871.5625,39.434673,1871.5625,39.434673,1871.5625,403.110016,1871.5625,440.353882,1871.5625,52.579567,1871.5625,43.816307,1871.5625,32.862228,1871.5625,50.388752,1871.5625,245.371307,1871.5625,177.456039
1870.421875,48.186741,1870.421875,56.947968,1870.421875,56.947968,1870.421875,63.518887,1870.421875,74.470421,1870.421875,50.377048,1870.421875,63.518887,1870.421875,54.75766,1870.421875,32.854595,1870.421875,48.186741,1870.421875,61.328583,1870.421875,52.567356,1870.421875,56.947968,1870.421875,52.567356,1870.421875,43.806129,1870.421875,39.425518,1870.421875,48.186741,1870.421875,50.377048,1870.421875,70.089806,1870.421875,70.089806,1870.421875,41.615822,1870.421875,52.567356,1870.421875,30.664291,1870.421875,67.899498,1870.421875,41.615822,1870.421875,70.089806,1870.421875,70.089806,1870.421875,61.328583,1870.421875,61.328583,1870.421875,413.967926,1870.421875,433.680695,1870.421875,48.186741,1870.421875,61.328583,1870.421875,61.328583,1870.421875,39.425518,1870.421875,229.982178,1870.421875,192.746964
1869.279297,50.365364,1869.279297,52.555161,1869.279297,70.073547,1869.279297,52.555161,1869.279297,74.453148,1869.279297,52.555161,1869.279297,65.693954,1869.279297,43.795967,1869.279297,50.365364,1869.279297,50.365364,1869.279297,56.934757,1869.279297,59.124557,1869.279297,63.504154,1869.279297,43.795967,1869.279297,48.175564,1869.279297,43.795967,1869.279297,43.795967,1869.279297,59.124557,1869.279297,52.555161,1869.279297,50.365364,1869.279297,32.846977,1869.279297,54.744961,1869.279297,26.27758,1869.279297,43.795967,1869.279297,56.934757,1869.279297,78.832741,1869.279297,61.314354,1869.279297,39.41637,1869.279297,56.934757,1869.279297,378.835114,1869.279297,398.543304,1869.279297,43.795967,1869.279297,41.606171,1869.279297,50.365364,1869.279297,61.314354,1869.279297,254.016617,1869.279297,157.665482
1868.138672,35.028656,1868.138672,76.625191,1868.138672,56.92157,1868.138672,65.678734,1868.138672,96.328812,1868.138672,50.353695,1868.138672,52.542988,1868.138672,65.678734,1868.138672,48.164406,1868.138672,39.407242,1868.138672,63.489441,1868.138672,59.110859,1868.138672,67.868027,1868.138672,39.407242,1868.138672,61.300152,1868.138672,30.650076,1868.138672,52.542988,1868.138672,61.300152,1868.138672,56.92157,1868.138672,37.217949,1868.138672,56.92157,1868.138672,35.028656,1868.138672,30.650076,1868.138672,39.407242,1868.138672,54.732277,1868.138672,96.328812,1868.138672,56.92157,1868.138672,56.92157,1868.138672,70.057312,1868.138672,389.693817,1868.138672,396.261688,1868.138672,63.489441,1868.138672,39.407242,1868.138672,52.542988,1868.138672,56.92157,1868.138672,238.632736,1868.138672,177.332581
1866.996094,54.719616,1866.996094,48.153259,1866.996094,48.153259,1866.996094,72.229889,1866.996094,48.153259,1866.996094,48.153259,1866.996094,26.265415,1866.996094,26.265415,1866.996094,65.663536,1866.996094,59.097183,1866.996094,35.020554,1866.996094,56.908398,1866.996094,39.398121,1866.996094,41.586906,1866.996094,54.719616,1866.996094,43.775692,1866.996094,43.775692,1866.996094,45.964478,1866.996094,54.719616,1866.996094,56.908398,1866.996094,43.775692,1866.996094,39.398121,1866.996094,52.53083,1866.996094,52.53083,1866.996094,56.908398,1866.996094,74.418678,1866.996094,35.020554,1866.996094,43.775692,1866.996094,70.041107,1866.996094,435.568115,1866.996094,400.547577,1866.996094,35.020554,1866.996094,45.964478,1866.996094,50.342045,1866.996094,61.285969,1866.996094,214.500885,1866.996094,186.046692
1865.853516,56.895248,1865.853516,50.33041,1865.853516,56.895248,1865.853516,61.271805,1865.853516,94.095985,1865.853516,65.648361,1865.853516,65.648361,1865.853516,59.083527,1865.853516,43.765575,1865.853516,43.765575,1865.853516,43.765575,1865.853516,65.648361,1865.853516,59.083527,1865.853516,52.518692,1865.853516,30.635902,1865.853516,43.765575,1865.853516,43.765575,1865.853516,54.70697,1865.853516,39.389019,1865.853516,54.70697,1865.853516,52.518692,1865.853516,48.142132,1865.853516,63.460083,1865.853516,48.142132,1865.853516,43.765575,1865.853516,65.648361,1865.853516,48.142132,1865.853516,48.142132,1865.853516,59.083527,1865.853516,367.630829,1865.853516,404.831573,1865.853516,61.271805,1865.853516,61.271805,1865.853516,52.518692,1865.853516,43.765575,1865.853516,245.087219,1865.853516,207.88649
1864.710938,43.755474,1864.710938,59.069889,1864.710938,70.008759,1864.710938,70.008759,1864.710938,65.633209,1864.710938,65.633209,1864.710938,65.633209,1864.710938,54.694344,1864.710938,56.882118,1864.710938,70.008759,1864.710938,48.131023,1864.710938,61.257664,1864.710938,61.257664,1864.710938,52.506569,1864.710938,52.506569,1864.710938,45.943249,1864.710938,39.379929,1864.710938,39.379929,1864.710938,63.445438,1864.710938,52.506569,1864.710938,52.506569,1864.710938,43.755474,1864.710938,35.004379,1864.710938,48.131023,1864.710938,30.628832,1864.710938,85.323174,1864.710938,41.567699,1864.710938,48.131023,1864.710938,61.257664,1864.710938,369.733765,1864.710938,402.550354,1864.710938,35.004379,1864.710938,45.943249,1864.710938,48.131023,1864.710938,54.694344,1864.710938,205.650726,1864.710938,188.148544
1863.568359,61.243546,1863.568359,56.869007,1863.568359,61.243546,1863.568359,56.869007,1863.568359,87.490776,1863.568359,54.681736,1863.568359,48.119926,1863.568359,48.119926,1863.568359,41.558121,1863.568359,61.243546,1863.568359,30.621773,1863.568359,54.681736,1863.568359,61.243546,1863.568359,34.996311,1863.568359,56.869007,1863.568359,37.183578,1863.568359,50.307198,1863.568359,41.558121,1863.568359,63.430813,1863.568359,65.61808,1863.568359,39.37085,1863.568359,41.558121,1863.568359,45.932659,1863.568359,43.745388,1863.568359,50.307198,1863.568359,87.490776,1863.568359,56.869007,1863.568359,65.61808,1863.568359,56.869007,1863.568359,391.52124,1863.568359,382.772156,1863.568359,50.307198,1863.568359,67.805351,1863.568359,65.61808,1863.568359,63.430813,1863.568359,229.663284,1863.568359,161.857941
1862.423828,48.108849,1862.423828,69.976509,1862.423828,56.855911,1862.423828,69.976509,1862.423828,74.350037,1862.423828,41.548553,1862.423828,69.976509,1862.423828,30.614723,1862.423828,54.669147,1862.423828,52.48238,1862.423828,56.855911,1862.423828,54.669147,1862.423828,74.350037,1862.423828,56.855911,1862.423828,65.602974,1862.423828,56.855911,1862.423828,52.48238,1862.423828,54.669147,1862.423828,52.48238,1862.423828,67.789742,1862.423828,41.548553,1862.423828,52.48238,1862.423828,37.175018,1862.423828,39.361786,1862.423828,54.669147,1862.423828,74.350037,1862.423828,63.41621,1862.423828,50.295616,1862.423828,48.108849,1862.423828,387.057556,1862.423828,461.407593,1862.423828,52.48238,1862.423828,74.350037,1862.423828,45.922085,1862.423828,52.48238,1862.423828,260.225128,1862.423828,177.128036
1861.28125,45.911526,1861.28125,78.705467,1861.28125,48.097786,1861.28125,72.146683,1861.28125,87.450523,1861.28125,56.842838,1861.28125,39.352734,1861.28125,48.097786,1861.28125,67.774155,1861.28125,56.842838,1861.28125,54.656578,1861.28125,69.960419,1861.28125,56.842838,1861.28125,48.097786,1861.28125,48.097786,1861.28125,59.029102,1861.28125,48.097786,1861.28125,52.470314,1861.28125,50.28405,1861.28125,52.470314,1861.28125,61.215366,1861.28125,43.725262,1861.28125,43.725262,1861.28125,39.352734,1861.28125,52.470314,1861.28125,78.705467,1861.28125,54.656578,1861.28125,37.166473,1861.28125,67.774155,1861.28125,380.40976,1861.28125,437.252625,1861.28125,56.842838,1861.28125,43.725262,1861.28125,52.470314,1861.28125,67.774155,1861.28125,240.488937,1861.28125,194.577408
1860.136719,32.786415,1860.136719,52.458263,1860.136719,52.458263,1860.136719,87.430443,1860.136719,74.315872,1860.136719,52.458263,1860.136719,61.201309,1860.136719,54.644024,1860.136719,41.529457,1860.136719,61.201309,1860.136719,43.715221,1860.136719,59.015545,1860.136719,52.458263,1860.136719,52.458263,1860.136719,56.829784,1860.136719,52.458263,1860.136719,45.900982,1860.136719,48.086742,1860.136719,43.715221,1860.136719,43.715221,1860.136719,37.157936,1860.136719,52.458263,1860.136719,26.229132,1860.136719,30.600655,1860.136719,45.900982,1860.136719,74.315872,1860.136719,54.644024,1860.136719,48.086742,1860.136719,72.130112,1860.136719,389.06546,1860.136719,415.294586,1860.136719,56.829784,1860.136719,48.086742,1860.136719,59.015545,1860.136719,41.529457,1860.136719,249.176758,1860.136719,192.34697
1858.994141,48.07571,1858.994141,61.187271,1858.994141,65.557793,1858.994141,65.557793,1858.994141,65.557793,1858.994141,48.07571,1858.994141,48.07571,1858.994141,41.519932,1858.994141,34.964153,1858.994141,43.705193,1858.994141,59.00201,1858.994141,43.705193,1858.994141,65.557793,1858.994141,50.260971,1858.994141,54.631493,1858.994141,69.928307,1858.994141,61.187271,1858.994141,56.81675,1858.994141,52.446232,1858.994141,37.149414,1858.994141,48.07571,1858.994141,39.334675,1858.994141,56.81675,1858.994141,13.111558,1858.994141,52.446232,1858.994141,76.484085,1858.994141,34.964153,1858.994141,54.631493,1858.994141,69.928307,1858.994141,378.049927,1858.994141,434.866669,1858.994141,45.890453,1858.994141,61.187271,1858.994141,59.00201,1858.994141,48.07571,1858.994141,216.340698,1858.994141,192.302841
1857.849609,50.249458,1857.849609,43.695179,1857.849609,74.281807,1857.849609,78.651321,1857.849609,69.912285,1857.849609,54.618977,1857.849609,48.064697,1857.849609,48.064697,1857.849609,41.510422,1857.849609,56.803734,1857.849609,56.803734,1857.849609,61.173252,1857.849609,61.173252,1857.849609,56.803734,1857.849609,56.803734,1857.849609,65.54277,1857.849609,52.434216,1857.849609,43.695179,1857.849609,52.434216,1857.849609,56.803734,1857.849609,56.803734,1857.849609,39.325661,1857.849609,34.956142,1857.849609,34.956142,1857.849609,69.912285,1857.849609,74.281807,1857.849609,54.618977,1857.849609,43.695179,1857.849609,48.064697,1857.849609,382.332825,1857.849609,388.887115,1857.849609,65.54277,1857.849609,39.325661,1857.849609,52.434216,1857.849609,61.173252,1857.849609,222.845413,1857.849609,150.748367
1856.705078,69.896294,1856.705078,61.159256,1856.705078,43.685184,1856.705078,52.422218,1856.705078,87.370369,1856.705078,52.422218,1856.705078,67.712036,1856.705078,63.343513,1856.705078,52.422218,1856.705078,39.316666,1856.705078,50.237961,1856.705078,69.896294,1856.705078,58.974998,1856.705078,43.685184,1856.705078,65.527771,1856.705078,56.790737,1856.705078,45.869442,1856.705078,61.159256,1856.705078,74.264809,1856.705078,52.422218,1856.705078,50.237961,1856.705078,39.316666,1856.705078,63.343513,1856.705078,50.237961,1856.705078,39.316666,1856.705078,85.186104,1856.705078,61.159256,1856.705078,56.790737,1856.705078,56.790737,1856.705078,393.166656,1856.705078,401.903687,1856.705078,56.790737,1856.705078,65.527771,1856.705078,43.685184,1856.705078,41.500923,1856.705078,224.978683,1856.705078,148.529617
1855.560547,39.307678,1855.560547,56.77776,1855.560547,45.858959,1855.560547,65.512802,1855.560547,72.064079,1855.560547,56.77776,1855.560547,56.77776,1855.560547,39.307678,1855.560547,34.940159,1855.560547,58.961517,1855.560547,61.145279,1855.560547,74.247841,1855.560547,69.880318,1855.560547,39.307678,1855.560547,56.77776,1855.560547,61.145279,1855.560547,37.12392,1855.560547,39.307678,1855.560547,39.307678,1855.560547,69.880318,1855.560547,30.572639,1855.560547,61.145279,1855.560547,26.20512,1855.560547,45.858959,1855.560547,34.940159,1855.560547,69.880318,1855.560547,61.145279,1855.560547,61.145279,1855.560547,58.961517,1855.560547,419.281921,1855.560547,410.546875,1855.560547,56.77776,1855.560547,50.226479,1855.560547,52.41024,1855.560547,58.961517,1855.560547,231.478561,1855.560547,157.230713
1854.414063,61.131325,1854.414063,48.031754,1854.414063,48.031754,1854.414063,50.215015,1854.414063,61.131325,1854.414063,65.497849,1854.414063,56.764801,1854.414063,61.131325,1854.414063,34.932186,1854.414063,45.848492,1854.414063,41.481968,1854.414063,39.298706,1854.414063,69.864372,1854.414063,56.764801,1854.414063,61.131325,1854.414063,39.298706,1854.414063,43.66523,1854.414063,52.398277,1854.414063,56.764801,1854.414063,61.131325,1854.414063,41.481968,1854.414063,50.215015,1854.414063,37.115444,1854.414063,39.298706,1854.414063,39.298706,1854.414063,82.963936,1854.414063,74.230888,1854.414063,41.481968,1854.414063,63.314583,1854.414063,366.787933,1854.414063,432.285797,1854.414063,52.398277,1854.414063,39.298706,1854.414063,65.497849,1854.414063,61.131325,1854.414063,231.42572,1854.414063,183.393967
1853.269531,52.38633,1853.269531,41.472511,1853.269531,52.38633,1853.269531,54.569096,1853.269531,69.848442,1853.269531,43.655277,1853.269531,43.655277,1853.269531,58.934624,1853.269531,52.38633,1853.269531,48.020805,1853.269531,61.117386,1853.269531,67.66568,1853.269531,74.213966,1853.269531,30.558693,1853.269531,48.020805,1853.269531,43.655277,1853.269531,43.655277,1853.269531,52.38633,1853.269531,48.020805,1853.269531,61.117386,1853.269531,37.106983,1853.269531,13.096582,1853.269531,43.655277,1853.269531,39.289749,1853.269531,48.020805,1853.269531,98.224373,1853.269531,58.934624,1853.269531,56.751858,1853.269531,67.66568,1853.269531,395.080261,1853.269531,421.273407,1853.269531,52.38633,1853.269531,32.741459,1853.269531,34.924221,1853.269531,56.751858,1853.269531,218.276382,1853.269531,133.14859
1852.123047,61.10347,1852.123047,56.738937,1852.123047,56.738937,1852.123047,56.738937,1852.123047,65.468002,1852.123047,65.468002,1852.123047,52.374405,1852.123047,41.46307,1852.123047,48.009869,1852.123047,37.098537,1852.123047,69.832535,1852.123047,56.738937,1852.123047,72.014801,1852.123047,34.916267,1852.123047,43.645336,1852.123047,65.468002,1852.123047,56.738937,1852.123047,43.645336,1852.123047,52.374405,1852.123047,61.10347,1852.123047,39.280804,1852.123047,48.009869,1852.123047,13.093601,1852.123047,34.916267,1852.123047,43.645336,1852.123047,85.108406,1852.123047,69.832535,1852.123047,52.374405,1852.123047,63.285736,1852.123047,377.532166,1852.123047,410.266174,1852.123047,50.192135,1852.123047,48.009869,1852.123047,50.192135,1852.123047,52.374405,1852.123047,240.049347,1852.123047,189.857208
1850.978516,43.63541,1850.978516,50.180721,1850.978516,69.816658,1850.978516,69.816658,1850.978516,91.634361,1850.978516,47.998951,1850.978516,69.816658,1850.978516,41.45364,1850.978516,43.63541,1850.978516,56.726032,1850.978516,61.089573,1850.978516,61.089573,1850.978516,34.908329,1850.978516,56.726032,1850.978516,41.45364,1850.978516,50.180721,1850.978516,45.817181,1850.978516,37.090099,1850.978516,54.544262,1850.978516,56.726032,1850.978516,43.63541,1850.978516,54.544262,1850.978516,43.63541,1850.978516,43.63541,1850.978516,80.72551,1850.978516,78.543739,1850.978516,65.453117,1850.978516,43.63541,1850.978516,76.361969,1850.978516,405.809326,1850.978516,399.264008,1850.978516,56.726032,1850.978516,52.362492,1850.978516,43.63541,1850.978516,45.817181,1850.978516,213.813507,1850.978516,163.632782
1849.832031,61.075699,1849.832031,52.350597,1849.832031,39.262947,1849.832031,58.894424,1849.832031,89.432274,1849.832031,47.988049,1849.832031,58.894424,1849.832031,61.075699,1849.832031,39.262947,1849.832031,82.888451,1849.832031,47.988049,1849.832031,61.075699,1849.832031,58.894424,1849.832031,50.169323,1849.832031,56.71315,1849.832031,47.988049,1849.832031,34.900398,1849.832031,47.988049,1849.832031,61.075699,1849.832031,52.350597,1849.832031,54.531872,1849.832031,43.6255,1849.832031,34.900398,1849.832031,39.262947,1849.832031,52.350597,1849.832031,82.888451,1849.832031,65.438248,1849.832031,52.350597,1849.832031,56.71315,1849.832031,394.81076,1849.832031,423.167328,1849.832031,67.619522,1849.832031,50.169323,1849.832031,56.71315,1849.832031,43.6255,1849.832031,211.583664,1849.832031,176.683273
1848.685547,54.519501,1848.685547,52.338722,1848.685547,61.061844,1848.685547,61.061844,1848.685547,82.869644,1848.685547,47.977161,1848.685547,61.061844,1848.685547,45.796383,1848.685547,61.061844,1848.685547,69.784966,1848.685547,52.338722,1848.685547,56.700283,1848.685547,56.700283,1848.685547,52.338722,1848.685547,52.338722,1848.685547,65.423401,1848.685547,41.434822,1848.685547,50.15794,1848.685547,50.15794,1848.685547,41.434822,1848.685547,47.977161,1848.685547,50.15794,1848.685547,61.061844,1848.685547,52.338722,1848.685547,56.700283,1848.685547,71.965744,1848.685547,54.519501,1848.685547,37.073261,1848.685547,58.881062,1848.685547,377.274963,1848.685547,388.178864,1848.685547,52.338722,1848.685547,43.615601,1848.685547,56.700283,1848.685547,58.881062,1848.685547,202.812546,1848.685547,176.643188
1847.539063,58.867718,1847.539063,43.605717,1847.539063,58.867718,1847.539063,63.228291,1847.539063,78.490295,1847.539063,52.326862,1847.539063,47.96629,1847.539063,39.245148,1847.539063,47.96629,1847.539063,47.96629,1847.539063,56.687435,1847.539063,50.146576,1847.539063,50.146576,1847.539063,58.867718,1847.539063,56.687435,1847.539063,39.245148,1847.539063,65.408577,1847.539063,39.245148,1847.539063,52.326862,1847.539063,74.129723,1847.539063,43.605717,1847.539063,43.605717,1847.539063,41.425434,1847.539063,41.425434,1847.539063,47.96629,1847.539063,58.867718,1847.539063,56.687435,1847.539063,43.605717,1847.539063,76.310005,1847.539063,385.910614,1847.539063,433.876892,1847.539063,47.96629,1847.539063,47.96629,1847.539063,47.96629,1847.539063,52.326862,1847.539063,233.290588,1847.539063,148.259445
1846.392578,65.393776,1846.392578,43.595848,1846.392578,43.595848,1846.392578,61.034187,1846.392578,76.292732,1846.392578,52.315018,1846.392578,47.955433,1846.392578,52.315018,1846.392578,43.595848,1846.392578,54.494812,1846.392578,26.157509,1846.392578,45.775642,1846.392578,50.135227,1846.392578,26.157509,1846.392578,47.955433,1846.392578,50.135227,1846.392578,41.416058,1846.392578,58.854397,1846.392578,45.775642,1846.392578,52.315018,1846.392578,47.955433,1846.392578,45.775642,1846.392578,52.315018,1846.392578,43.595848,1846.392578,56.674603,1846.392578,87.191696,1846.392578,52.315018,1846.392578,39.236263,1846.392578,65.393776,1846.392578,359.665741,1846.392578,372.744507,1846.392578,50.135227,1846.392578,56.674603,1846.392578,54.494812,1846.392578,58.854397,1846.392578,226.69841,1846.392578,165.66423
1845.244141,54.482491,1845.244141,52.303192,1845.244141,52.303192,1845.244141,56.661793,1845.244141,93.709885,1845.244141,50.123894,1845.244141,50.123894,1845.244141,52.303192,1845.244141,52.303192,1845.244141,56.661793,1845.244141,47.944592,1845.244141,41.406693,1845.244141,71.916893,1845.244141,52.303192,1845.244141,54.482491,1845.244141,43.585995,1845.244141,50.123894,1845.244141,34.868793,1845.244141,63.199692,1845.244141,47.944592,1845.244141,69.737587,1845.244141,45.765293,1845.244141,34.868793,1845.244141,45.765293,1845.244141,47.944592,1845.244141,87.171989,1845.244141,58.841091,1845.244141,47.944592,1845.244141,56.661793,1845.244141,368.301636,1845.244141,398.811829,1845.244141,43.585995,1845.244141,43.585995,1845.244141,58.841091,1845.244141,52.303192,1845.244141,239.722961,1845.244141,198.316269
1844.097656,34.86092,1844.097656,56.648998,1844.097656,45.754959,1844.097656,76.25827,1844.097656,93.688728,1844.097656,54.470192,1844.097656,45.754959,1844.097656,50.112576,1844.097656,50.112576,1844.097656,50.112576,1844.097656,67.543037,1844.097656,58.827805,1844.097656,43.576153,1844.097656,56.648998,1844.097656,41.397346,1844.097656,47.933769,1844.097656,56.648998,1844.097656,61.006615,1844.097656,47.933769,1844.097656,58.827805,1844.097656,39.218536,1844.097656,56.648998,1844.097656,39.218536,1844.097656,50.112576,1844.097656,52.291382,1844.097656,80.615883,1844.097656,30.503307,1844.097656,47.933769,1844.097656,67.543037,1844.097656,379.112518,1844.097656,379.112518,1844.097656,45.754959,1844.097656,50.112576,1844.097656,39.218536,1844.097656,47.933769,1844.097656,222.238373,1844.097656,169.946991
1842.949219,34.853062,1842.949219,47.922958,1842.949219,58.814537,1842.949219,69.706123,1842.949219,76.241066,1842.949219,50.101273,1842.949219,65.349487,1842.949219,47.922958,1842.949219,74.062752,1842.949219,41.388008,1842.949219,43.566326,1842.949219,47.922958,1842.949219,78.419388,1842.949219,39.209694,1842.949219,63.171169,1842.949219,63.171169,1842.949219,47.922958,1842.949219,47.922958,1842.949219,50.101273,1842.949219,60.992855,1842.949219,43.566326,1842.949219,69.706123,1842.949219,45.74464,1842.949219,47.922958,1842.949219,56.636223,1842.949219,89.310966,1842.949219,45.74464,1842.949219,50.101273,1842.949219,87.132652,1842.949219,322.390808,1842.949219,444.376526,1842.949219,60.992855,1842.949219,37.031376,1842.949219,50.101273,1842.949219,43.566326,1842.949219,235.258148,1842.949219,176.443619
